"AIRName","SourceID","AIRState","RegistryID","AIRNAICS","FacLat","FacLong","FacTRIAIRReleases","AIRFacilityTypeCode","AIRFacilityTypeDesc"
"WARSAW CHEMICAL HOLDINGS LLC","IN0000001808500174","IN","110072081421","325998",41.28257,-85.85294,,,
"WARSAW FOUNDRY COMPANY INC","IN0000001808500006","IN","110001306140","331511",41.24991,-85.85243,,,
"WASTE NO ENERGY LLC","IN0000001818100055","IN","110055584372","221119",40.753961,-86.716198,,,
"WATER SOLUTIONS UNLIMITED","0500000018081R5001","IN","110063235173","424690",39.51417,-86.06975,,,
"WAUPACA FOUNDRY INC PLANT 5","IN0000001812300019","IN","110009973831","331511",37.986835,-86.769568,160764,,
"WAUPACA PALLET, INC.","IN0000001812300022","IN","110012574188","332812",38.00492,-86.80144,,"POF","Privately Owned Facility"
"WAYNE ASPHALT & CONSTRUCTION CO INC","IN0000001800303212","IN","110001235574","324121",41.024213,-85.188834,,,
"WAYNE METALS, LLC","IN0000001817900016","IN","110000400771","332116",40.829806,-85.330806,,,
"WB DECATUR LLC RENEWABLE NATURAL GAS FACILITY","IN0000001803100042","IN","110071941603","562212",39.3067,-85.42842,,,
"WEAVER POPCORN COMPANY INCORPORATED","IN0000001805300033","IN","110003099165","311919",40.619,-85.5057,,,
"WEB INDUSTRIES FORT WAYNE","IN0000001800300426","IN","110058744676","322121",41.04814,-85.18971,,,
"WEBB WHEEL PRODUCTS INCORPORATED","IN0000001812300024","IN","110020159843","336399",37.98172,-86.76578,0,,
"WEG ELECTRIC CORPORATION","IN0000001817900010","IN","110000400174","335312",40.726389,-85.166944,0,,
"WESTSIDE AUTO PARTS INC","IN0000001809700759","IN","110022476284","423140",39.75738,-86.18722,,,
"WESTVILLE CORRECTIONAL FACIL--PEN PRODS","IN0000001809100109","IN","110046382099","337127",41.5541062,-86.918985,,"POF","Privately Owned Facility"
"WESTVILLE CORRECTIONAL FACILITY","IN0000001809100004","IN","110002042726","922140",41.526472,-86.912889,,,
"WESTWOOD LUMBER SALES INCORPORATED","IN0000001800300306","IN","110001387231","321911",41.0761,-84.9717,,,
"WGS GLOBAL SERVICES LLC","IN0000001812300030","IN","110067566645","336111",37.99769,-86.79482,,,
"WGS GLOBAL SERVICES, LLC","IN0000001812300028","IN","110055571563","336111",37.952914,-86.77376,,,
"WHEELER RDF (WASTE MANAGEMENT OF INDIANA","IN0000001812700042","IN","110040865481","562212",41.5149,-87.193,,"POF","Privately Owned Facility"
"WHIMET, INC.","IN0000001808500103","IN","110015706654","332813",41.259244,-85.852113,45,"POF","Privately Owned Facility"
"WHIRLPOOL CORPORATION","IN0000001816300022","IN","110000605630","335222",38.02586,-87.538754,,"POF","Privately Owned Facility"
"WHITE RIVER SEYMOUR LLC","IN0000001807100018","IN","110025333253","311224",38.976833,-86.040222,49785,,
"WHITEWATER MILL LLC","IN0000001802900045","IN","110059691800","311211",39.276374,-84.83349,,,
"WHITING CLEAN ENERGY INC","IN0000001808900449","IN","110003139023","221112",41.674678,-87.480697,,,
"WHITING METALS, LLC","IN0000001808900262","IN","110001129859","331492",41.672435,-87.496064,,"POF","Privately Owned Facility"
"WIELAND DESIGNS, INC.","IN0000001803900258","IN","110041140360","336399",41.58247,-85.82217,,"POF","Privately Owned Facility"
"WILBERT FUNERAL SERVICES INC.","IN0000001813500002","IN","110000402751","339995",40.049965,-84.945933,,,
"WILLIAMSON POLISHING & PLATING CO., INC.","IN0000001809700371","IN","110000396857","332813",39.79568,-86.13547,,"POF","Privately Owned Facility"
"WILLOUGHBY INDUSTRIES","IN0000001809700564","IN","110022938491","326191",39.7426,-86.28891,,"POF","Privately Owned Facility"
"WILLOUGHBY INDUSTRIES INC","IN0000001809700676","IN","110043963057","326191",39.89407,-86.24845,,,
"WINDSOR STEEL , INC","IN0000001803900130","IN","110001352599","332999",41.68132,-85.92839,,,
"WINGFOOT COMMERCIAL TIRE SYSTEMS, LLC","IN0000001809700320","IN","110035893682","811198",39.6783,-86.19507,,"POF","Privately Owned Facility"
"WINNEBAGO OF INDIANA LLC","IN0000001803900444","IN","110001369073","336214",41.68714,-85.695357,,,
"WM TECHNOLOGIES LLC","IN0000001809100020","IN","110028097814","331511",41.72438,-86.88819,975,,
"WOLF LAKE TERMINALS INCORPORATED","IN0000001808900230","IN","110003105899","325199",41.655983,-87.517779,,,
"WOOD PARTS INTERNATIONAL","IN0000001803900507","IN","110016757972","321999",41.678718,-85.979676,,"POF","Privately Owned Facility"
"WOODCREST MANUFACTURING, INC-CANAL PLANT","IN0000001810300016","IN","110000742242","337122",40.75388,-86.06106,,"POF","Privately Owned Facility"
"WOODCREST MANUFACTURING, INC.","IN0000001810300027","IN","110010306365","337121",40.7648,-86.0678,,,
"WOODENWARE USA INC","IN0000001808500117","IN","110037389475","337110",41.340021,-86.022999,,,
"WOODGRAIN MILLWORK, INC D/B/A DOORS PLUS","IN0000001803900617","IN","110020900783","321920",41.6883,-85.9319,,"POF","Privately Owned Facility"
"WOODLAND CARIBOU LLC","IN00010900094","IN","IN00010900094","518210",39.5793557,-86.3736018,,,
"WOODLAND CARIBOU LLC","IN0000001810900094","IN","IN0000001810900094","518210",39.5793557,-86.3736018,,,
"WOODMASTER, INC","IN0000001803700071","IN","110000403590","337122",38.30532,-86.81852,,"POF","Privately Owned Facility"
"WORKHORSE GROUP INCORPORATED","IN0000001813500039","IN","110071369127","336211",40.2056662,-84.8464082,,,
"WORTHINGTON STEEL","IN0000001812700040","IN","110000397749","331221",41.61113,-87.10094,659,,
"XTREME CONTRACTORS, LLC","IN0000001818100048","IN","110002066807","324121",40.74896,-86.86485,,,
"YAMAHA MARINE PRECISION PROPELLERS INC","IN0000001809700664","IN","110071084744","331512",39.80291,-86.07395,,,
"YAMAHA MARINE PRECISION PROPELLERS INC GREENFIELD A DIVISION","IN0000001805900047","IN","110071087506","331512",39.81356,-85.797522,180,,
"YOUNG & SONS DIESEL PARTS INC","0500018097R5007","IN","110070566832","424720",39.76698,-86.13639,,,
"YUMA INDUSTRIES, INC.","IN0000001814500022","IN","110000396777","324191",39.539755,-85.808224,,"POF","Privately Owned Facility"
"ZACHARY CONFECTIONS INC","IN0000001802300039","IN","110031191831","311352",40.27908,-86.54533,,,
"ZIMMER BIOMET INC.","IN0000001808500064","IN","110000399818","339113",41.23965,-85.88156,1163,,
"ZIMMER PAPER PRODUCTS INC","IN0000001809700029","IN","110000397099","322221",39.793609,-86.132981,,"POF","Privately Owned Facility"
"ZIMMERMAN ENERGY LLC","IN0000001804900038","IN","110055150508","221112",41.170298,-86.228916,,,
"ZIONSVILLE COMPRESSOR STATION / PANHANDLE EASTERN PIPE LINE","IN0000001809700095","IN","110000889824","486210",39.92387,-86.25989,,,
"ZIONSVILLE TERMINAL  BUCKEYE TERMINALS LLC ","IN0000001809700077","IN","110000397669","424710",39.925194,-86.253806,,,
